id,inventory_id,inspection_id,inspection_type,engine_starts_properly,engine_starts_properly_notes,engine_idles_properly,engine_idles_properly_notes,engine_noise,engine_noise_notes
36759379,763548,315201,auction,,,,,fail,RATTLE AND ABNORMAL NOISE THAT CANNOT JUSTIFIED
36759824,763763,315124,auction,fail,HARD TO START,,,fail,ABNORMAL NOISE
36760232,761615,315205,auction,,,,,fail,HUMMING NOISE
36761293,761729,315216,auction,,,fail,Idling Unstable AND MISSIFIRING,fail,ABNORMAL NOISE(CANNOT JUSTIFY WHAT NOISE)
36761790,763451,315221,auction,,,,,fail,ABNORMAL NOISE (ENGINE KNOCKING)
36762643,762893,315229,auction,,,fail,ABNORMAL VIBRATE,fail,ABNORMAL NOISE
36763780,762002,315242,auction,,,,,fail,GOT NOISE
36764169,763125,315238,auction,,,,,fail,GOT ABNORMAL NOISE
36764474,762922,315243,auction,,,,,fail,SQUEEKS NOISE
36764539,763422,315246,auction,,,,,fail,Belt Noise
36765056,762533,315248,auction,,,,,fail,ABNORMAL NOISE ( CANT JUSTIFIED WHAT NOISE )
36766079,762926,315212,auction,,,fail,Idling Unstable,,
36766106,762926,315212,auction,,,fail,Idling Unstable,,
36766297,763550,315261,auction,,,,,fail,"-KNOCKING NOISE
-BELT NOISE"
36766401,763456,315262,auction,,,,,fail,Got noise
36766893,763047,315263,auction,,,,,fail,HUMMING NOISE
36767003,759846,315270,auction,,,,,fail,Knocking Noise
36768562,761598,315284,auction,fail,Hard To Start,,,,
36768796,762180,315255,auction,fail,HARD TO START,fail,UNSTABLE,fail,KNOCKING NOISE
36769208,762318,315288,auction,,,,,fail,Knocking Noise
36769727,763224,315289,auction,,,fail,Idling Unstable,fail,"Knocking Noise , GOT SQUEEKS AND ABNORMAL NOISE(CANNOT JUSTIFY)"
36770818,762024,315287,auction,,,,,fail,Belt Noise AND HUMMING NOISE
36772346,762526,315314,auction,,,,,fail,ABNORMAL NOISE
36772988,763755,315251,auction,,,,,fail,KNOCKING NOISE
36773003,760949,315324,auction,,,,,fail,"BELT NOISE,TICKING NOISE, ROUGH NOISE"
36773034,759079,315321,auction,fail,HARD TO START,fail,IDLE UNSTABLE,fail,ROUGH NOISE AND KNOCKING
36773544,761534,315312,auction,,,,,fail,HUMMING NOISE
36774356,761980,315247,auction,fail,HARD TO START,fail,MISSFIRING,fail,KNOCKING NOISE AND BELT NOISE
36776265,763897,315297,auction,fail,HARD TO START,fail,UNSTABLE,fail,KNOCKING NOISE
36776716,762984,315342,auction,,,,,fail,ABNORMAL NOISE
36776939,763209,315346,auction,,,fail,Idling Unstable,fail,Knocking Noise
36777638,759419,315349,auction,,,,,fail,"BELT NOISE , TICKING NOISE"
36778277,763499,315354,auction,,,,,fail,HUMMING NOISE
36778435,728445,315361,auction,fail,Hard To Start,fail,Idling Unstable,,
36780691,763466,315381,auction,,,,,fail,"ABNORMAL NOISE, BELT NOISE"
36780924,762130,315383,auction,,,,,fail,BELT NOISE AND HUMMING NOISE
36781651,763648,315391,auction,fail,Hard To Start,fail,IDLING UNSTABLE AND MISSFIRING (SUGGEST REPAIR),fail,KNOCKING NOISE
36781678,762147,315392,auction,,,fail,Idling Unstable,fail,Knocking Noise
36783692,763411,315400,auction,,,,,fail,HUMMING NOISE
36784481,762181,315367,auction,fail,HARD TO START,,,fail,KNOCKING NOISE
36785600,762726,315414,auction,fail,HARD TO START,fail,IDLING UNSTABLE,fail,"ENGINE GOT ABNORMAL NOISE, CANT RECTIFY"
36786900,762710,315440,auction,,,,,fail,ABNORMAL NOISE( CANNOT JUSTIFY WHAT NOISE)
36790654,763779,315463,auction,,,,,fail,HUMMING NOISE
36793023,763867,315476,auction,,,fail,Idling Unstable,,
36793188,763766,315470,auction,,,,,fail,Belt Noise
36794565,762989,315457,auction,,,,,fail,BELT NOISE
36794930,762644,315497,auction,,,,,fail,Belt Noise
36795144,763902,315464,auction,fail,HARD TO START,,,fail,ABNORMAL NOISE
36795159,760943,315492,auction,,,,,fail,ABNORMAL NOISE
36795420,764054,315502,auction,fail,Hard To Start,,,fail,ENGINE ABNORMAL NOISE (CANT JUSTIGIED WHAT NOISE )
36796209,763393,315505,auction,,,,,fail,ABNORMAL NOISE
36796217,764130,315510,auction,,,,,fail,ABNORMAL NOISE
36796242,762474,315011,auction,,,,,fail,ABNORMAL NOISE (CANT JUSTIFIED WHAT NOISE)
36796443,764090,315512,auction,,,,,fail,GOT NOISE
36796444,762474,315011,auction,,,,,fail,ABNORMAL NOISE (CANT JUSTIFIED WHAT NOISE)
36798143,761432,315523,auction,,,,,fail,HAVE ABNORMAL NOISE
36798294,761846,315529,auction,,,,,fail,-TICKING NOISE
36800037,764177,315524,auction,,,,,fail,KNOCKING NOISE
36800062,762235,315545,auction,fail,Hard To Start,fail,Idling Unstable,fail,"Belt Noise , ABNORMAL NOISE"
36800109,764184,315543,auction,,,,,fail,GOT BELTING AND HUMMING NOISE
36800700,763582,315542,auction,,,,,fail,ABNORMAL NOISE ( CANT JUSTIFIED WHAT NOISE )
36801088,763214,315549,auction,,,,,fail,Knocking Noise
36801804,764165,315503,auction,,,,,fail,ROUGH NOISE
36802804,763132,315554,auction,,,,,fail,ABNORMAL NOISE
36803523,763083,315575,auction,,,,,fail,BELT AND GOT ABNORMAL NOISE
36804438,763842,315585,auction,,,,,fail,HUMMING NOISE
36804645,762296,315574,auction,,,,,fail,Belt Noise
36806223,760942,315590,auction,,,,,fail,ABNORMAL NOISE
36806491,763228,315603,auction,,,fail,Idling Unstable,fail,ABNORMAL NOISE
36806622,762730,315606,auction,,,fail,IDLING UNSTABLE,,
36806756,761015,315601,auction,,,,,fail,ABNORMAL NOISE ( CANT JUSTIFIED WHAT NOISE )
36807204,763660,315579,auction,,,,,fail,Belt Noise
36807917,762543,315527,auction,,,,,fail,Belt Noise
36807946,762543,315527,auction,,,,,fail,Belt Noise
36808007,762072,315619,auction,,,,,fail,ABNORMAL NOISE (CANT JUSTIFIED WHAT NOISE)
36809859,764168,315624,auction,,,,,fail,ABNORMAL NOISE
36810314,761470,315638,auction,,,,,fail,ABNORMAL NOISE
36811192,762866,315635,auction,,,fail,Idling Unstable ( suggest repair ),fail,"Knocking Noise , belt noise"
36811262,764255,315640,auction,,,,,fail,GOT HUMMING AND BELTING NOISE
36812608,763439,315648,auction,,,,,fail,Knocking Noise
36812790,763098,315647,auction,,,,,fail,ABNORMAL NOISE ( CANT JUSTIFIED WHAT NOISE )
36812941,762953,315605,auction,fail,Hard To Start,fail,Idling Unstable,fail,Knocking Noise AND BELT NOISE
36814548,762501,315663,auction,,,,,fail,HUMMING NOISE
36815567,759865,315666,auction,,,,,fail,"Knocking Noise ,ABNORMAL NOISE WHEN START"
36815667,759865,315666,auction,,,,,fail,"Knocking Noise ,ABNORMAL NOISE WHEN START"
36817459,764371,315677,auction,,,,,fail,HUMMING NOISE
36818368,761992,315671,auction,,,,,fail,ABNORMAL NOISE AND BELT NOISE
36818456,762717,315680,auction,fail,HARD TO START,,,fail,ENGINE GOT NOISE
36818754,760940,315684,auction,,,,,fail,ABNORMAL NOISE
36818836,763062,315689,auction,,,,,fail,GOT ABNORMAL NOISE
36819788,760366,315691,auction,,,,,fail,Belt Noise
36820000,759855,315683,auction,,,,,fail,Knocking Noise
36821839,763073,315703,auction,,,,,fail,GOT ABNORMAL NOISE
36822279,759836,315614,auction,,,,,fail,Belt Noise
36823595,763034,315706,auction,fail,HARD TO START,fail,IDLE UNSTABLE,fail,ABNORMAL NOISE
36824626,761987,315717,auction,,,fail,IDLING UNSTABLE,fail,KNOCKING AND ABNORMAL NOISE
36824786,762745,315718,auction,,,,,fail,Knocking Noise
36826191,762643,315708,auction,,,,,fail,ABNORMAL NOISE ( CANT JUSTIFIED WHAT NOISE )
36828069,761394,315730,auction,,,,,fail,Belt Noise
36829410,762855,315732,auction,fail,HARD TO START,,,fail,ABNORMAL NOISE
36830183,761435,315736,auction,,,,,fail,Knocking Noise
36832813,759857,315755,auction,,,,,fail,Knocking Noise
36833914,759873,315762,auction,,,fail,Idling Unstable,,
36835798,762723,315769,auction,fail,HARD TO START,,,fail,ENGINE GOT ABNORMAL NOISE
36836062,762721,315771,auction,fail,HARD TO START,,,fail,KNOCKING NOISE
36836894,763986,315774,auction,,,,,fail,rough noise
36837549,764028,315784,auction,,,,,fail,Belt Noise
36837736,759043,315789,auction,,,,,fail,"BELT NOISE , TICKING NOISE"
36837848,763583,315792,auction,,,,,fail,ABNORMAL NOISE (CANNOT RECTIFY)
36838313,764619,315795,auction,,,,,fail,HUMMING NOISE
36838833,763697,315801,auction,,,,,fail,ABNORMAL NOISE ( CANNOT RECTIFY)
36840352,764595,315818,auction,,,fail,ABNORMAL VIBRATE,fail,ABNORMAL NOISE
36840967,763698,315823,auction,,,fail,Idling Unstable,fail,BELT NOISE AND KNOCKING NOISE (SUGGEST REPAIR)
36843126,762359,315847,auction,,,fail,Idling Unstable,fail,Knocking Noise
36843482,764458,315855,auction,,,,,fail,HUMMING AND  KNOCKING NOISE (SUGEST REPAIR)
36843678,763380,315860,auction,,,fail,Idling Unstable,fail,Knocking Noise
36844739,763589,315863,auction,fail,Hard To Start,fail,Idling Unstable,fail,Abnormal noise (Cannot rectify)
36844744,763707,315872,auction,,,,,fail,-TICKING NOISE
36845543,764418,315876,auction,,,,,fail,HUMMING NOISE
36846549,763934,315849,auction,,,,,fail,abnormal noise
36846550,763623,315890,auction,,,,,fail,"BELT NOISE, TICKING NOISE"
36848640,764313,315911,auction,,,,,fail,GOT NOISE
36848966,763754,315909,auction,,,,,fail,HUMMING NOISE
36849324,764543,315889,auction,,,,,fail,"Belt Noise, HUMMING NOISE"
36849572,761209,315918,auction,,,fail,Idling Unstable,,
36849633,762480,315928,auction,,,,,fail,Abnormal noise (cant justify the noise)
36850062,762463,315931,auction,,,,,fail,ABNORMAL NOISE (CANT JUSTIFIED WHAT NOISE)
36850424,762611,315915,auction,,,,,fail,ABNORMAL NOISE.
36850663,762678,315932,auction,,,,,fail,Belt Noise
36851703,764384,315942,auction,,,,,fail,SQUEEKS AND ROUGH NOISE
36853462,761643,315963,auction,,,,,fail,ABNORMAL NOISE (CANT JUSTIFIED WHAT NOISE)
36853480,764657,315954,auction,fail,Hard To Start,,,fail,HUMMING NOISE
36854559,763816,315975,auction,,,,,fail,Abnormal Noise
36854931,764343,315981,auction,,,fail,ABNORMAL VIBRATE,fail,ABNORMAL NOISE
36855442,763948,315985,auction,,,,,fail,abnormal noise
36855513,762185,315986,auction,,,fail,Missfiring,fail,ABNORMAL NOISE CANNOT IDENTIFY WHAT NOISE
36855548,764556,315979,auction,,,,,fail,GOT SQUEEKING NOISE ( CANNOT JUSTIFY WHAT NOISE )
36855962,764047,315984,auction,,,,,fail,ABNORMAL SQUEAKING NOISE (CANNOT JUSTOFY WHAT NOISE)
36856039,764617,315983,auction,,,,,fail,GOT ABNORMAL SOUND
36856257,762154,315990,auction,,,,,fail,ROUGH NOISE
36856367,763958,315955,auction,,,,,fail,KNOCKING NOISE
36857153,761433,315998,auction,,,,,fail,ABNORMAL NOISE (CANT JUSTIFIED WHAT NOISE)
36859543,763974,316012,auction,,,,,fail,squeaking noise when idling
36860133,764151,316021,auction,,,fail,ABNORMAL VIBRATE,fail,ABNORMAL NOISE
36860429,761829,315947,auction,fail,Hard To Start,,,fail,"Belt Noise , HUMMING NOISE"
36860586,764591,316023,auction,,,,,fail,ABNORMAL NOISE
36860897,763795,316027,auction,,,,,fail,ABNORMAL NOISE(CANNOT JUSTIFY WHAT NOISE)
36860991,763795,316027,auction,,,,,fail,ABNORMAL NOISE(CANNOT JUSTIFY WHAT NOISE)
36861343,764507,316032,auction,,,fail,IDLING UNSTABLE,fail,"KNOCKING,RATTLE,BELTING AND ABNORMAL NOISE THAT CANNOT JUSTIFIED"
36861350,761442,316033,auction,,,,,fail,ABNORMAL NOISE (CANT JUSTIFIED WHAT NOISE)
36861371,763910,316026,auction,,,,,fail,ABNORMAL NOISE ( CANT JUSTIFIED WHAT NOISE )
36861788,763964,316007,auction,fail,HARD TO START,,,fail,KNOCKING NOISE
36862022,764389,316040,auction,,,,,fail,Knocking Noise
36863499,764872,316043,auction,,,,,fail,HUMMING NOISE
36863963,762146,316047,auction,,,fail,ABNORMAL VIBRATE,fail,ABNORMAL NOISE
36864922,762737,316054,auction,,,fail,Idling Unstable,fail,Knocking Noise
36867215,764929,316016,auction,,,,,fail,ABNORMAL NOISE (CANNOT JUSTIFY WHAT NOISE)
36867744,762298,316065,auction,,,,,fail,GOT ABNORMAL NOISE (CANNOT BE IDENTIFY)
36868156,763716,316071,auction,fail,HARD TO START,,,,
36868283,763383,316022,auction,,,,,fail,ABNORMAL NOISE
36868866,762448,316086,auction,,,,,fail,ABNORMAL NOISE ( CANNOT RECTIFY)
36869662,761782,316079,auction,,,,,fail,ABNORMAL NOISE
36871285,761896,316108,auction,,,fail,TIMING LOW,,
36871452,762732,316109,auction,,,,,fail,Knocking Noise
36871466,764312,316107,auction,,,fail,Idling Unstable,fail,"Knocking Noise , belt noise"
36871960,764209,316111,auction,,,,,fail,ABNORMAL NOISE (CANT JUSTIFIED WHAT NOISE)
36873706,764782,316120,auction,,,,,fail,ENGINE ABNORMAL NOISE (CANT JUSTFIED WHAT NOISE )
36873804,764757,316118,auction,,,fail,Idling Unstable,fail,Knocking Noise
36874395,762270,316129,auction,,,fail,Idling Unstable,,
36874430,763210,316125,auction,,,,,fail,GOT ABNORMAL NOISE
36874813,762562,316133,auction,fail,Hard To Start,fail,Idling Unstable,fail,ABNORMAL NOISE
36876662,763428,315937,auction,,,,,fail,Pinging noise
36877863,764618,316148,auction,,,,,fail,GOT ABNORMAL NOISE
36879401,763431,316168,auction,,,,,fail,Belt Noise
36880690,762273,316178,auction,,,fail,Idling Unstable,fail,ABNORMAL NOISE
36880915,763849,316183,auction,,,fail,Idling Unstable,fail,SQUEEKING NOISE AND ABNORMAL VIBRATE ( CANT JUSTIFY WHAT NOISE )
36880917,763849,316183,auction,,,fail,Idling Unstable,fail,SQUEEKING NOISE AND ABNORMAL VIBRATE ( CANT JUSTIFY WHAT NOISE )
36881831,764200,316199,auction,,,,,fail,Knocking Noise
36881845,763302,316195,auction,fail,Hard To Start,,,fail,GOT ABNORMAL NOISE (CAN'T RECTIFY)
36882250,763260,316189,auction,,,,,fail,GOT ABNORMAL NOISE (CANNOT BE IDENTIFY)
36882439,764102,316191,auction,,,fail,Idling Unstable,fail,ABNORMAL NOISE
36883470,763490,316212,auction,,,,,fail,ABNORMAL NOISE(CANNOT JUSTIFY WHAT NOISE)
36885664,763378,316226,auction,,,,,fail,Belt Noise
36885676,764267,316228,auction,fail,Hard To Start,,,,
36887244,763280,316234,auction,,,fail,GOT NOISE KNOCKING NOISE SUSPECT UNCARRIAGE,,
36889367,763586,316270,auction,,,,,fail,Knocking Noise
36889912,765110,316272,auction,fail,Hard To Start,fail,Idling Unstable,fail,HUMMING NOISE
36890274,763329,316237,auction,fail,Hard To Start,,,fail,engine got abnormal noise
36890959,761854,316258,auction,,,fail,IDLING UNSTABLE,fail,ENGINE ABNORMAL NOISE
36891636,763248,316236,auction,,,,,fail,GOT ABNORMAL NOISE (CANNOT BE IDENTIFY)
36892304,764329,316287,auction,,,,,fail,engine idle got squeaking sound
36892322,764963,316260,auction,,,,,fail,GOT ABNORMAL NOISE
36894165,763350,316305,auction,,,fail,Idling Unstable,fail,GOT ABNORMAL NOISE (CAN'T RECTIFY)
36894454,764277,316201,auction,,,,,fail,"Belt Noise, HUMMING NOISE"
36895525,757660,316316,auction,,,,,fail,ABNORMAL NOISE (CANT JUSTIFIED WHAT NOISE)
36895819,763496,316315,auction,,,fail,Idling Unstable,fail,HAVE ABNORMAL NOISE
36896263,765162,316309,auction,,,,,fail,ABNORMAL NOISE AND KNOCKING NOISE
36896775,765251,316328,auction,,,,,fail,HUMMING NOISE
36897745,763286,316289,auction,fail,Hard To Start,,,fail,got abnormal noise
36897777,763757,316335,auction,,,fail,Idling Unstable,fail,Knocking Noise
36898540,763996,316342,auction,,,,,fail,ENGINE GOT ABNORMAL NOISE
36899944,764970,316356,auction,,,,,fail,GOT SQUEEKING NOISE ( CANNOT JUSTIFY WHAT NOISE )
36900036,763365,316359,auction,,,fail,Idling Unstable,fail,GOT ABNORMAL NOISE (CAN'T RECTIFY)
36900419,764335,316361,auction,fail,Hard To Start (ALARM FAULTY),fail,Idling Unstable,fail,BELT NOISE AND KNOCKING NOISE (SUGGEST REPAIR)
36900451,765196,316358,auction,,,,,fail,ABNORMAL KNOCKING NOISE (CANNOT JUSTIFY WHAT NOISE)
36900658,764594,316224,auction,,,,,fail,HUMMING NOISE
36901024,763267,316354,auction,,,,,fail,GOT ABNORMAL NOISE (CANNOT BE IDENTIFY)
36901776,764474,316367,auction,,,,,fail,Belt Noise
36902040,763907,316318,auction,fail,Hard To Start,,,fail,Belt Noise
36902183,764449,316344,auction,,,,,fail,Belt Noise
36904889,764936,316396,auction,,,,,fail,ABNORMAL NOIE(CANNOT JUSTIFY WHAT NOISE)
36904943,764472,316384,auction,,,,,fail,Knocking Noise
36905789,765270,316398,auction,fail,Hard To Start,,,fail,ABNORMAL NOISE
36906272,763336,316401,auction,fail,Hard To Start,,,fail,GOT ABNORMAL NOISE (CAN'T RECTIFY)
36906920,764653,316402,auction,,,,,fail,BELT NOISE AND KNOCKING NOISE (SUGGEST REPAIR)
36906924,764653,316402,auction,,,,,fail,BELT NOISE AND KNOCKING NOISE (SUGGEST REPAIR)
36909145,764636,316416,auction,,,,,fail,ABNORMAL NOISE
36909617,764081,316414,auction,fail,Hard To Start,fail,Idling Unstable,fail,ABNORMAL NOISE
36910335,761634,316173,auction,,,,,fail,ABNORMAL NOISE ( CANNOT RECTIFY)
36911192,765279,316434,auction,,,,,fail,GOT NOISE
36911700,764446,316377,auction,,,,,fail,ENGINE DIESEL NOISE
36911806,762885,316410,auction,,,,,fail,Knocking Noise AND BELT NOISE
36911847,764924,316431,auction,,,fail,Idling Unstable,fail,ABNORMAL NOISE AND KNOCKING NOISE
36914203,765267,316380,auction,,,,,fail,Belt Noise
36915137,765265,316462,auction,,,,,fail,HUMMING NOISE
36916567,765020,316461,auction,,,,,fail,ABNORMAL NOISE
36916884,765222,316468,auction,,,,,fail,GOT ABNORMAL NOISE
36919461,764269,316442,auction,,,fail,Idling Unstable,fail,Knocking Noise AND BELT NOISE
36920447,764407,316433,auction,,,fail,Idling Unstable,fail,Knocking Noise
36920461,762115,316411,auction,,,,,fail,ROUGH NOISE
36921098,764506,316488,auction,,,,,fail,ENGINE KNOCKING NOISE )
36924177,765005,316510,auction,,,,,fail,Got noise
36926567,764621,316522,auction,,,,,fail,ABNORMAL SOUND
36927388,765242,316525,auction,,,fail,Idling Unstable,fail,Knocking Noise
36927449,763732,316457,auction,,,,,fail,HUMMING NOISE
36927533,763732,316457,auction,,,,,fail,HUMMING NOISE
36928235,765184,316533,auction,,,,,fail,ENGINE VIBRATE
36928680,764015,316538,auction,fail,Hard To Start,fail,Idling Unstable,fail,ABNORMAL NOISE (CANNOT RECTIFY)
36930143,762068,316542,auction,,,,,fail,ABNORMAL NOISE
36930187,765231,316543,auction,,,,,fail,got noise
36930606,763531,316544,auction,,,fail,Idling Unstable,fail,Belt Noise
36931719,763469,316552,auction,,,,,fail,ABNORMAL NOISE
36932517,759850,316554,auction,,,,,fail,Belt Noise
36932935,762734,316564,auction,,,,,fail,DIESEL NOISE
36934388,764078,316574,auction,,,fail,Vibrate,fail,Abnormal Noise
36935043,763952,316577,auction,,,,,fail,ABNORMAL NOISE (CANNOT RECTIFY)
36935744,763331,316580,auction,fail,Hard To Start,,,fail,Knocking Noise
36936815,764398,316587,auction,,,,,fail,HUMMING NOISE
36936911,763288,316588,auction,fail,Hard To Start,fail,"Missfiring , IDLING UNSTABLE",fail,"Knocking Noise , GOT ABNORMAL NOISE AFTER TURN OFF ENGINE"
36937639,763376,316594,auction,,,,,fail,Belt Noise
36937767,763891,316595,auction,,,,,fail,Abnormal Noise
36939062,764393,316599,auction,,,,,fail,ABNORMAL NOISE
36939214,762954,316561,auction,,,,,fail,ABNORMAL NOISE
36939221,763856,316447,auction,,,,,fail,KNOCKING NOISE
36939523,760216,316601,auction,,,fail,Idling Unstable,,
36941105,764396,316608,auction,fail,Hard To Start,fail,Idling Unstable,fail,ABNORMAL NOISE
36944410,765386,316494,auction,,,,,fail,Belt Noise
36946247,761383,316638,auction,,,,,fail,Knocking Noise
36949391,764861,316652,auction,,,,,fail,abnormal noise & belt noise
36950375,764861,316652,auction,,,,,fail,abnormal noise & belt noise
36950472,764861,316652,auction,,,,,fail,abnormal noise & belt noise
36951349,765621,316697,auction,,,,,fail,ROUGH NOISE
36951662,761699,316702,auction,,,,,fail,Belt Noise
36951670,761699,316702,auction,,,,,fail,Belt Noise
36952253,765236,316701,auction,,,,,fail,ABNORMAL NOISE
36952433,761146,316708,auction,,,,,fail,HUMMING NOISE
36952825,765657,316727,auction,,,,,fail,Belt Noise
36952875,763906,316722,auction,fail,NEED TO TOUCH IMMOBILISER TO START(REFER EXTRA PHOTO),,,,
36953044,761064,316731,auction,fail,Hard To Start,,,,
36955211,761907,316742,auction,,,fail,Idling Unstable AND MISSFIRING,fail,MODERATE Belt Noise (SUGGEST REPAIR) AND HUMMING NOISE
36956021,764536,316755,auction,,,,,fail,SQUEEKING NOISE AND ABNORMAL VIBRATE ( CANT JUSTIFY WHAT NOISE )
36956536,765599,316757,auction,,,fail,Idling Unstable,fail,Knocking Noise
36958110,762586,316769,auction,,,,,fail,GOT ABNORMAL NOISE (CANNOT BE IDENTIFY)
36960317,765318,316790,auction,,,,,fail,GOT ABNORMAL NOISE
36960435,764580,316789,auction,,,,,fail,BELT NOISE AND KNOCKING NOISE (SUGGEST REPAIR)
36960693,764910,316797,auction,,,fail,Missfiring,fail,Belt Noise AND HUMMING NOISE
36961097,765411,316804,auction,,,fail,Idling Unstable,,
36961198,765646,316808,auction,,,,,fail,GOT ABNORMAL NOISE(CANNOT JUSTIFY WHAT NOISE)
36961202,758759,316768,auction,,,,,fail,ROUGH
36964547,765100,316830,auction,,,,,fail,"BELT NOISE , TICKING NOISE"
36965225,764519,316840,auction,,,,,fail,ABNOPRMAL NOISE (CANT JUSTIFY THE NOISE)
36965429,762624,316826,auction,,,,,fail,GOT ABNORMAL NOISE (CANNOT BE IDENTIFY)
36966089,765252,316838,auction,,,fail,Idling Unstable,fail,"Knocking Noise , ABNORMAL NOISE"
36967455,763873,316850,auction,,,,,fail,KNOCKING NOISE
36968610,763436,316827,auction,,,,,fail,HUMMING NOISE
36969812,759611,316880,auction,,,fail,ABNORMAL VIBRATE,fail,ABNORMAL NOISE
36971124,764167,316887,auction,,,fail,Idling Unstable,fail,Knocking Noise
36972011,762469,316890,auction,,,,,fail,Knocking Noise
36972157,765064,316897,auction,,,fail,Idling Unstable,fail,Belt Noise
36972903,765855,316901,auction,,,,,fail,"ROUGH NOISE, TICKING NOISE"
36973663,765087,316914,auction,,,fail,Vibrate,fail,Abnormal Noise
36973778,764390,316903,auction,,,,,fail,KNOCKING NOISE
36973797,761697,316911,auction,,,,,fail,ABNORMAL NOISE
36974340,765439,316919,auction,,,,,fail,ENGINE GOT ABNORMAL NOISE
36975187,765365,316912,auction,,,,,fail,Knocking Noise
36975535,764278,316926,auction,,,,,fail,ABNORMAL NOISE (CANT JUSTIFIED WHAT NOISE)
36975739,765193,316922,auction,,,,,fail,GOT NOISE
36977932,765584,316937,auction,,,,,fail,ABNORMAL NOISE
36977953,765921,316894,auction,,,,,fail,ABNORMAL NOISE (CANNOT JUSTIFY WHAT NOISE)
36978070,762634,316942,auction,fail,Hard To Start,,,fail,ABNORMAL NOISE (CANNOT RECTIFY)
36978161,764660,316725,auction,,,,,fail,Knocking Noise
36978833,764599,316945,auction,,,,,fail,ABNORMAL NOISE THAT CANNOT JUSTIFIED
36980143,765770,316948,auction,,,,,fail,Belt Noise
36981606,765420,316964,auction,,,,,fail,ABNORMAL NOISE (CANT JUSTIFIED WHAT NOISE)
36981820,765571,316963,auction,,,fail,engine idle got vibrate,fail,engine got squeaking noise
36982987,765192,316971,auction,fail,Hard To Start,fail,Idling Unstable,fail,KNOCKING NOISE
36985634,764928,316824,auction,,,fail,MISSFIRING,fail,ABNORMAL NOISE (CANT JUSTIFIED WHAT NOISE)
36986488,764073,316954,auction,,,,,fail,Knocking Noise
36986570,765644,317004,auction,,,,,fail,Belt Noise
36987263,764860,317007,auction,,,,,fail,ROUGH NOISE
36989834,765195,317032,auction,fail,Hard To Start,fail,Idling Unstable,fail,Knocking Noise
36990885,765519,317039,auction,,,,,fail,ABNORMAL NOISE
36991111,763960,317046,auction,,,fail,Missfiring,,
36992733,764948,317053,auction,,,,,fail,HUMMING AND ENGINE DIESEL NOISE
36993042,764982,317056,auction,,,,,fail,ABNORMAL NOISE(CANNOT JUSTIFY WHAT NOISE)
36993262,764569,317033,auction,,,,,fail,engine got abnormal noise
36993389,766029,317061,auction,fail,Hard To Start,fail,Idling Unstable,fail,ABNORMAL NOISE
36994861,764831,317074,auction,,,,,fail,"BELT NOISE,HUMMING NOISE AND KNOCKING NOISE (SUGGEST REPAIR)"
36995065,764539,317077,auction,,,,,fail,GOT ABNORMAL NOISE (CAN'T RECTIFY)
36996115,766124,317088,auction,,,,,fail,GOT HUMMING AND BELTING NOISE
36996332,765268,317080,auction,,,fail,Idling Unstable AND MISSFIRING,fail,Belt Noise AND HUMMING NOISE
36996929,765717,317102,auction,,,fail,ABNORMAL VIBRATE,fail,ABNORMAL NOISE
36999271,765858,317121,auction,,,,,fail,Belt Noise
37000380,766153,317136,auction,,,fail,ABNORMAL VIBRATE,fail,ABNORMAL NOISE
37001256,764521,317135,auction,,,,,fail,ENGINE VIBRATE SUSPECT ENGINE MOUNTING DAMAGE
37001480,766198,317143,auction,,,,,fail,HUMMING NOISE
37001717,742345,317142,auction,,,,,fail,GOT ABNORMAL NOISE
37001954,765334,317145,auction,fail,Hard To Start,,,fail,ENGINE ABNORMAL NOISE  (CANT JUSTIFIED WHAT NOISE)
37002109,765034,317126,auction,,,,,fail,ABNORMAL AND KNOCKING NOISE
37004743,765994,316990,auction,,,,,fail,ABNORMAL NOISE
37005019,766157,317164,auction,,,fail,UNSTABLE,,
37006744,764548,317168,auction,,,,,fail,GOT ABNORMAL NOISE (CAN'T RECTIFY)
37007727,765597,317176,auction,,,fail,Idling Unstable,,
37007933,765546,317078,auction,fail,Hard To Start,,,fail,GOT ABNORMAL NOISE
37008209,765544,317175,auction,,,,,fail,GOT ABNORMAL NOISE
37010937,765076,317205,auction,fail,Hard To Start,,,fail,ABNORMAL NOISE (CANNOT RECTIFY)
37011001,765194,317204,auction,fail,Hard To Start,,,fail,GOT ABNORMAL NOISE
37012030,764870,317206,auction,fail,Hard To Start,,,,
37012467,765364,317211,auction,fail,Hard To Start,fail,Idling Unstable,fail,Knocking Noise
37012825,762981,317222,auction,,,,,fail,ABNORMAL NOISE
37013403,766064,317219,auction,,,fail,IDLING UNSTABLE,fail,"KNOCKING NOISE,ABNORMAL NOISE."
37014473,764340,317234,auction,,,,,fail,ABNORMAL NOISE ( CANT JUSTIFIED WHAT NOISE )
37014484,766237,317237,auction,,,fail,Idling Unstable,fail,GOT HUMMING NOISE
37015223,765836,317246,auction,,,,,fail,Knocking Noise
37015309,764532,317154,auction,,,,,fail,engine got abnormal noise and exhaust leaks
37015549,766243,317244,auction,,,,,fail,SQUEEKING NOISE AND ABNORMAL VIBRATE ( CANT JUSTIFY WHAT NOISE )
37016079,766217,317255,auction,fail,Hard To Start,,,fail,GOT SQUEEKING NOISE ( CANNOT JUSTIFY WHAT NOISE )
